iter	Passed	Remaining
163	15264	31273
164	15346	31157
165	15423	31033
166	15502	30913
167	15578	30786
168	15657	30666
169	15739	30553
170	15876	30546
171	15976	30466
172	16056	30350
173	16136	30233
174	16223	30129
175	16305	30016
176	16387	29905
177	16464	29783
178	16545	29671
179	16624	29553
180	16714	29457
181	16795	29346
182	16926	29320
183	17022	29234
184	17144	29191
185	17242	29108
186	17329	29006
187	17415	28902
188	17489	28779
189	17565	28660
190	17655	28563
191	17753	28479
192	17829	28361
193	17908	28246
194	18023	28190
195	18114	28095
196	18188	27975
197	18269	27866
198	18345	27748
199	18431	27647
200	18510	27535
201	18598	27436
202	18702	27362
203	18836	27331
204	18951	27272
205	19038	27172
206	19227	27215
207	19349	27163
208	19438	27065
209	19518	26954
210	19600	26845
211	19703	26767
212	19787	26661
213	19864	26548
214	19945	26439
215	20022	26325
216	20095	26207
217	20212	26146
218	20298	26045
219	20375	25932
220	20487	25864
221	20572	25762
222	20652	25653
223	20727	25539
224	20804	25427
225	20908	25349
226	20990	25243
227	21075	25142
228	21156	25036
229	21289	24991
230	21388	24906
231	21470	24802
232	21548	24693
233	21629	24587
234	21715	24488
235	21799	24386
236	21883	24283
237	21980	24197
238	22056	24087
239	22160	24007
240	22259	23922
241	22388	23868
242	22492	23787
243	22590	23701
244	22678	23603
245	22753	23493
246	22841	23396
247	22926	23296
248	23001	23186
249	23092	23092
250	23178	22993
251	23262	22893
252	23339	22785
253	23469	22730
254	23569	22644
255	23673	22563
256	23759	22464
257	23832	22354
258	23915	22253
259	23991	22146
260	24071	22042
261	24147	21935
262	24229	21834
263	24314	21735
264	24406	21643
265	24549	21595
266	24667	21525
267	24744	21420
268	24819	21313
269	24907	21217
270	24979	21107
271	25073	21017
272	25144	20907
273	25226	20807
274	25316	20713
275	25410	20622
276	25492	20523
277	25631	20468
278	25735	20385
279	25848	20309
280	25923	20204
281	25999	20099
282	26074	19993
283	26156	19893
284	26229	19787
285	26305	19683
286	26387	19584
287	26464	19480
288	26534	19372
289	26609	19269
290	27160	19507
291	27247	19408
292	27328	19307
293	27410	19206
294	27487	19101
295	27559	18994
296	27636	18889
297	27712	18785
298	27787	18679
299	27862	18575
300	27939	18471
301	28014	18367
302	28089	18262
303	28232	18202
304	28324	18109
305	28404	18008
306	28482	17906
307	28555	17800
308	28631	17697
309	28711	17597
310	28788	17495
311	28864	17392
312	28952	17297
313	29029	17195
314	29106	17094
315	29178	16990
316	29320	16926
317	29405	16829
318	29503	16740
319	29615	16658
320	29710	16567
321	29798	16472
322	29883	16375
323	29959	16274
324	30036	16173
325	30111	16072
326	30195	15974
327	30267	15871
328	30351	15775
329	30478	15701
330	30562	15604
331	30657	15513
332	30754	15423
333	30837	15326
334	30919	15228
335	31000	15131
336	31084	15034
337	31163	14936
338	31238	14835
339	31316	14737
340	31403	14642
341	31543	14572
342	31666	14494
343	31774	14409
344	31859	14313
345	31939	14216
346	32025	14120
347	32109	14024
348	32199	13931
349	32281	13834
350	32371	13741
351	32466	13650
352	32616	13582
353	32725	13497
354	32818	13404
355	32906	13310
356	32995	13216
357	33086	13123
358	33194	13037
359	33282	12943
360	33374	12850
361	33456	12754
362	33533	12656
363	33648	12571
364	33795	12499
365	33893	12409
366	33979	12314
367	34064	12218
368	34148	12123
369	34236	12029
370	34318	11932
371	34406	11838
372	34483	11741
373	34567	11645
374	34673	11557
375	34806	11478
376	34905	11388
377	34998	11295
378	35157	11224
379	35231	11125
380	35311	11029
381	35395	10933
382	35481	10838
383	35570	10745
384	35657	10650
385	35745	10557
386	35824	10460
387	35964	10381
388	36097	10300
389	36183	10205
390	36282	10114
391	36364	10018
392	36450	9924
393	36529	9827
394	36604	9730
395	36685	9634
396	36764	9538
397	36840	9441
398	36916	9344
399	37066	9266
400	37149	9171
401	37230	9076
402	37309	8980
403	37390	8884
404	37475	8790
405	37549	8693
406	37631	8598
407	37708	8502
408	37785	8406
409	37859	8310
410	37933	8214
411	38015	8119
412	38150	8036
413	38233	7942
414	38309	7846
415	38392	7752
416	38467	7656
417	38542	7561
418	38649	7471
419	38740	7379
420	38819	7284
421	38898	7189
422	38978	7095
423	39066	7002
424	39195	6916
425	39346	6834
426	39432	6741
427	39511	6646
428	39593	6552
429	39672	6458
430	39762	6365
431	39839	6271
432	39922	6177
433	40000	6083
434	40104	5992
435	40178	5897
436	40732	5872
437	40822	5778
438	40903	5683
439	40984	5588
440	41062	5493
441	41144	5399
442	41226	5304
443	41305	5209
444	41389	5115
445	41471	5021
446	41552	4926
447	41660	4835
448	41822	4750
449	41919	4657
450	42017	4565
451	42106	4471
452	42193	4377
453	42274	4283
454	42354	4188
455	42450	4096
456	42530	4001
457	42609	3907
458	42688	3813
459	42761	3718
460	42900	3629
461	43039	3540
462	43135	3447
463	43213	3352
464	43295	3258
465	43374	3164
466	43454	3070
467	43533	2976
468	43620	2883
469	43696	2789
470	43776	2695
471	43852	2601
472	43980	2510
473	44071	2417
474	44154	2323
475	44237	2230
476	44316	2136
477	44395	2043
478	44470	1949
479	44551	1856
480	44639	1763
481	44716	1669
482	44807	1577
483	44885	1483
484	44967	1390
485	45109	1299
486	45197	1206
487	45279	1113
488	45366	1020
489	45444	927
490	45525	834
491	45631	741
492	45721	649
493	45807	556
494	45882	463
495	45961	370
496	46036	277
497	46173	185
498	46335	92
499	46424	0
